fight_id,event_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time
1163,133,703,2723,703.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:23
1162,133,1038,1498,1038.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1161,133,2591,905,2591.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,0:29
1160,133,4023,2712,4023.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
1159,133,1276,1501,1276.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1158,133,2493,1786,2493.0,3,F,Welterweight,M,Decision,Split,3,5:00
1157,133,894,2060,894.0,3,F,Middleweight,M,Decision,Split,3,5:00
1156,133,1041,3361,1041.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1155,133,595,952,595.0,3,F,Lightweight,M,Submission,Kimura From Side Control,2,1:59
1154,133,2054,235,2054.0,3,F,Welterweight,M,TKO - Doctor's Stoppage,Facial Cut,3,3:37
1153,132,2978,410,2978.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1152,132,2044,1676,2044.0,5,T,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,1:48
1151,132,563,4004,563.0,5,T,Welterweight,M,Decision,Unanimous,5,5:00
1150,132,2595,3767,2595.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:20
1149,132,4073,3814,4073.0,3,F,Middleweight,M,Decision,Split,3,5:00
1148,132,3425,3725,3425.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1147,132,1693,3298,1693.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1146,132,2349,1431,2349.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,2,2:43
1145,132,2232,2738,2232.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1144,132,2096,3191,2096.0,3,F,Middleweight,M,Submission,"Guillotine Choke After Drop to Guard
      Technical Submission",1,0:55
1143,132,2703,2724,2703.0,3,F,Lightweight,M,Submission,Guillotine Choke From Mount,1,2:36
1142,131,870,2702,870.0,3,F,Lightweight,M,Decision,Split,3,5:00
1141,131,134,2371,134.0,3,T,Welterweight,M,Submission,Rear Naked Choke,1,4:54
1140,131,1946,3617,1946.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1139,131,1284,113,1284.0,3,T,Lightweight,M,Decision,Unanimous,3,5:00
1138,131,539,3221,539.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1137,131,2700,397,2700.0,3,F,Lightweight,M,Decision,Split,3,5:00
1136,131,3760,2875,3760.0,3,F,Welterweight,M,Decision,Split,3,5:00
1135,131,3165,3459,3165.0,3,F,Light Heavyweight,M,KO/TKO,Knee to Head In Clinch,1,4:48
1134,131,1370,2043,1370.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,3:40
1133,131,3240,3192,3240.0,3,F,Lightweight,M,Submission,Anaconda Choke From Front Headlock,1,4:46
1132,130,2943,702,2943.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00
1131,130,272,2183,272.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
1130,130,2990,4069,2990.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:06
1129,130,483,803,483.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,3:47
1128,130,2981,319,2981.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1127,130,2645,3290,2645.0,3,F,Welterweight,M,Decision,Split,3,5:00
1126,130,3056,3638,3056.0,3,F,Lightweight,M,Submission,D'Arce Choke From Front Headlock,2,2:38
1125,130,649,2630,649.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:23
1124,130,436,615,436.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1123,130,2257,3253,2257.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1122,130,509,530,509.0,3,F,Heavyweight,M,Submission,Rear Naked Choke,2,2:37
1121,130,2619,523,2619.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1120,129,1934,3051,1934.0,5,T,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,3:57
1119,129,2482,750,2482.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1118,129,1776,2950,1776.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,0:37
1117,129,604,1694,604.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
1116,129,3122,732,3122.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1115,129,2108,1143,2108.0,3,F,Welterweight,M,Submission,Arm Triangle From Side Control,1,3:06
1114,129,2676,3841,2676.0,3,F,Heavyweight,M,Submission,Guillotine Choke From Front Headlock,1,1:42
1113,129,3696,1444,3696.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,1:03
1112,129,596,2689,596.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:17
1111,129,48,105,48.0,3,F,Welterweight,M,Submission,Guillotine Choke From Bottom Guard,1,2:24
1110,129,952,2284,952.0,3,F,Lightweight,M,Decision,Split,3,5:00
1109,128,703,2060,703.0,5,T,Middleweight,M,Decision,Unanimous,5,5:00
1108,128,519,116,519.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1107,128,925,2026,925.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,4:28
1106,128,596,557,596.0,3,F,Light Heavyweight,M,Submission,Kimura From Side Control,1,3:53
1105,128,2183,2647,2183.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,2:29
1104,128,3564,3558,3564.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1103,128,2287,2950,2287.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
1102,128,1138,1942,1138.0,3,F,Middleweight,M,KO/TKO,Elbows to Head From Guard,1,2:27
1101,128,2582,1992,2582.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
1100,128,3746,3774,3746.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,4:57
1099,128,2738,3468,2738.0,3,F,Welterweight,M,Decision,Split,3,5:00
1098,128,1853,1922,1853.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1097,127,2293,3417,2293.0,3,F,Welterweight,M,Decision,Split,3,5:00
1096,127,3891,1857,3891.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1095,127,2722,3185,2722.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1094,127,1692,3649,1692.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,1:58
1093,127,397,542,397.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1092,127,4023,2501,4023.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
1091,127,2108,860,2108.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:01
1090,127,3359,3509,3359.0,3,F,Middleweight,M,Submission,Guillotine Choke On Ground,2,3:45
1089,127,1026,1369,1026.0,3,F,Middleweight,M,Decision,Split,3,5:00
1088,127,2217,275,2217.0,3,F,Middleweight,M,Submission,"Guillotine Choke Standing
      Technical Submission",1,1:54
1087,127,665,1762,665.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,1:40
1086,126,2422,2404,2422.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1085,126,3524,2792,3524.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:09
1084,126,3661,761,3661.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:32
1083,126,2660,1569,2660.0,3,F,Light Heavyweight,M,KO/TKO,Kick to Head At Distance,1,3:53
1082,126,1798,1693,1798.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1081,126,1786,1928,1786.0,3,F,Welterweight,M,KO/TKO,"Elbows to Head From Mount
      Submission to Strikes",1,3:35
1080,126,2712,3278,2712.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,1:32
1079,126,3676,3742,3676.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1078,126,265,1297,265.0,3,F,Light Heavyweight,M,KO/TKO,Kicks to Leg At Distance,2,1:27
1077,126,1498,1038,1498.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,0:44
1076,125,870,539,870.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1075,125,2645,1863,2645.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:09
1074,125,1860,2763,1860.0,3,F,Middleweight,M,KO/TKO,Flying Knee Head,3,3:10
1073,125,1901,604,1901.0,3,F,Middleweight,M,Submission,Triangle Choke From Bottom Guard,1,2:37
1072,125,410,2178,410.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,3:29
1071,125,3056,3439,3056.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,2,0:10
1070,125,3184,509,3184.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:54
1069,125,3145,3109,3145.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:13
1068,125,3459,2711,3459.0,3,F,Heavyweight,M,Submission,Heel Hook,1,1:03
1067,125,2257,1882,2257.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1066,124,2102,542,2102.0,3,F,Lightweight,M,Submission,Armbar From Mount,2,4:43
1065,124,272,530,272.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Side Control,2,2:34
1064,124,1501,3298,1501.0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,2,3:36
1063,124,2372,2985,2372.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:39
1062,124,1276,3089,1276.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,3:14
1061,124,1694,944,1694.0,3,F,Middleweight,M,Submission,Guillotine Choke From Bottom Half Guard,1,1:03
1060,124,276,2724,276.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:34
1059,124,397,3444,397.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,4:35
1058,124,3509,3170,3509.0,3,F,Middleweight,M,Submission,Keylock From Half Guard,2,1:15
1057,124,1041,3645,1041.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1056,123,563,1267,563.0,5,T,Welterweight,M,KO/TKO,"to    
      Corner Stoppage",4,5:00
1055,123,1934,701,1934.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head On Ground,1,4:59
1054,123,2349,3725,2349.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1053,123,2702,3221,2702.0,3,F,Lightweight,M,Decision,Split,3,5:00
1052,123,2978,2793,2978.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1051,123,440,2885,440.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1050,123,2493,121,2493.0,3,F,Welterweight,M,Decision,Split,3,5:00
1049,123,1431,162,1431.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
1048,123,3361,3934,3361.0,3,F,Welterweight,M,Decision,Split,3,5:00
1047,122,2595,2943,2595.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
1046,122,925,3425,925.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,3,4:36
1045,122,1334,2505,1334.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
1044,122,3814,2287,3814.0,3,F,Middleweight,M,Submission,Guillotine Choke After Drop to Guard,2,4:36
1043,122,3290,1946,3290.0,3,F,Welterweight,M,Decision,Split,3,5:00
1042,122,2619,3113,2619.0,3,F,Welterweight,M,KO/TKO,Elbows to Head From Back Control,1,4:36
1041,122,2293,3844,2293.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Back Control,2,3:09
1040,122,796,1728,796.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Mount,1,3:35
1039,122,3165,753,3165.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:02
1038,122,649,1645,649.0,3,F,Lightweight,M,KO/TKO,Spinning Back Kick Body,3,3:45
1037,121,3051,2723,3051.0,5,T,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,3,2:46
1036,121,1676,1458,1676.0,5,T,Heavyweight,M,KO/TKO,Punch to Head At Distance,2,1:54
1035,121,3191,1822,3191.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Mount,1,3:01
1034,121,2422,702,2422.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:21
1033,121,2183,4069,2183.0,3,F,Heavyweight,M,KO/TKO,Elbows to Head On Ground,1,4:37
1032,121,1409,2002,1409.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
1031,121,2647,159,2647.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,2,2:09
1030,121,2660,3970,2660.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Half Guard,2,2:19
1029,121,3760,3468,3760.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
1028,121,3841,3048,3841.0,3,F,Heavyweight,M,KO/TKO,Kicks to Leg At Distance,1,2:36
1027,120,3065,1444,3065.0,3,T,Lightweight,M,Decision,Unanimous,3,5:00
1026,120,3891,1922,3891.0,3,T,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:18
1025,120,2372,3617,2372.0,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,3,0:28
1024,120,2763,1942,2763.0,3,F,Middleweight,M,KO/TKO,"Elbow to Head From Half Guard
      Submission to Strikes",1,2:18
1023,120,3649,2284,3649.0,3,F,Lightweight,M,Submission,Armbar From Side Control,2,1:32
1022,120,596,1160,596.0,3,F,Light Heavyweight,M,Submission,Kimura From Half Guard,2,3:27
1021,120,1853,3648,1853.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,1:27
1020,120,2096,2213,2096.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
1019,120,1498,952,1498.0,3,F,Lightweight,M,Decision,Split,3,5:00
1018,120,3253,1187,3253.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,2,2:18
1017,119,2178,48,2178.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,2:15
1016,119,483,2765,483.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:33
1015,119,3558,4071,3558.0,3,F,Light Heavyweight,M,Submission,"Armbar From Mount
      Technical Submission",1,4:04
1014,119,3359,1972,3359.0,3,F,Middleweight,M,KO/TKO,"to    
      Rib Injury",2,5:00
1013,119,1693,116,1693.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1012,119,2985,3031,2985.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00
1011,119,3645,1083,3645.0,3,F,Welterweight,M,Submission,Rear Naked Choke,2,3:44
1010,119,803,105,803.0,3,F,Welterweight,M,KO/TKO,Knees to Head In Clinch,1,1:49
1009,119,2630,2554,2630.0,3,F,Lightweight,M,KO/TKO,"to    
      Leg Injury",2,0:20
1008,119,1784,869,1784.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
1007,118,2044,3371,2044.0,5,T,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,3:07
1006,118,2969,539,2969.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,4:03
1005,118,2609,1786,2609.0,3,F,Welterweight,M,Submission,Armbar From Bottom Guard,1,3:59
1004,118,2792,2592,2792.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:01
1003,118,1901,1138,1901.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,2:13
1002,118,1038,2693,1038.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
1001,118,542,3185,542.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,3,0:39
1000,118,3746,997,3746.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,3:16
999,118,3661,408,3661.0,3,F,Welterweight,M,Submission,Armbar From Bottom Guard,2,0:57
998,117,703,3376,703.0,5,T,Middleweight,M,KO/TKO,"to    
      Knee Injury",3,0:39
997,117,4004,2178,4004.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
996,117,1798,3444,1798.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
995,117,3184,160,3184.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:21
994,117,732,2722,732.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
993,117,2060,1776,2060.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,1:18
992,117,2981,2703,2981.0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,3,3:56
991,117,1694,2501,1694.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
990,117,2947,3909,2947.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
989,117,761,3621,761.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
988,116,3767,2083,3767.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
987,116,2404,265,2404.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
986,116,3564,613,3564.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,2,4:15
985,116,1946,436,1946.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
984,116,3290,2257,3290.0,3,F,Welterweight,M,Submission,Guillotine Choke From Bottom Guard,2,2:16
983,116,2645,2793,2645.0,3,F,Welterweight,M,Decision,Split,3,5:00
982,116,3524,218,3524.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,1,1:31
981,116,3774,2027,3774.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
980,116,3056,519,3056.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
979,116,1693,3852,1693.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,3:19
978,116,3109,789,3109.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,1:47
977,115,3221,1501,3221.0,3,F,Lightweight,M,Decision,Split,3,5:00
976,115,2702,3298,2702.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
975,115,3814,2582,3814.0,3,F,Middleweight,M,Decision,Split,3,5:00
974,115,796,4044,796.0,3,F,Light Heavyweight,M,Submission,Arm Triangle From Side Control,1,4:53
973,115,894,275,894.0,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,1:27
972,115,2763,2388,2763.0,3,F,Middleweight,M,Submission,Armbar From Inoki-Ali Position,2,2:04
971,115,2102,3696,2102.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,2,1:34
970,115,3676,1594,3676.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Back Control,2,2:54
969,115,1822,1776,1822.0,3,F,Middleweight,M,Submission,Kimura From North South,1,1:28
968,115,1694,2217,1694.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,1:27
967,114,3051,2026,3051.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,1:51
966,114,2943,2660,2943.0,3,F,Light Heavyweight,M,KO/TKO,Kick to Body At Distance,3,0:39
965,114,2595,1334,2595.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
964,114,1860,2293,1860.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,1:22
963,114,2232,3661,2232.0,3,F,Welterweight,M,Decision,Split,3,5:00
962,114,1276,440,1276.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
961,114,3742,1297,3742.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:03
960,114,1942,2123,1942.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:20
959,114,3468,3540,3468.0,3,F,Welterweight,M,Decision,Split,3,5:00
958,113,563,2978,563.0,5,T,Welterweight,M,Decision,Unanimous,5,5:00
957,113,2044,2567,2044.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
956,113,3089,2885,3089.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,0:12
955,113,2969,2484,2969.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
954,113,1901,1942,1901.0,3,F,Middleweight,M,Submission,Rear Naked Choke,3,2:44
953,113,1786,3334,1786.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
952,113,2183,3048,2183.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,4:55
951,113,2349,2689,2349.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
950,113,121,3645,121.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
949,113,803,408,803.0,3,F,Welterweight,M,Submission,Armbar From Back Control,2,2:28
948,112,703,2443,703.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:01
947,112,265,3970,265.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
946,112,3122,2947,3122.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
945,112,272,1431,272.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Side Control,1,2:02
944,112,3617,2372,3617.0,3,F,Welterweight,M,KO/TKO,"to    
      Eye Injury",3,3:35
943,112,3191,435,3191.0,3,F,Middleweight,M,Submission,Peruvian Necktie After Drop to Ground,1,3:58
942,112,3359,60,3359.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,1:54
941,112,1863,3031,1863.0,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,1,1:37
940,112,1972,1083,1972.0,3,F,Middleweight,M,Submission,Triangle Choke From Bottom Guard,1,4:21
939,112,3760,2843,3760.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,2:29
938,112,2703,2630,2703.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:33
937,111,2723,2422,2723.0,5,T,Light Heavyweight,M,Decision,Unanimous,5,5:00
936,111,3376,4023,3376.0,3,F,Middleweight,M,Decision,Split,3,5:00
935,111,539,397,539.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,2,2:57
934,111,2178,1946,2178.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
933,111,2722,3909,2722.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
932,111,2792,1784,2792.0,3,F,Heavyweight,M,Submission,Kimura From Mount,1,1:57
931,111,1692,2693,1692.0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,3,4:48
930,111,2700,649,2700.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,0:36
929,111,3638,2554,3638.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,3:57
928,110,2712,446,2712.0,3,F,Middleweight,M,Decision,Split,3,5:00
927,110,905,3191,905.0,3,T,Middleweight,M,Submission,Armbar From Whizzer,1,3:02
926,110,870,2985,870.0,3,F,Welterweight,M,KO/TKO,Flying Knee Head,3,4:07
925,110,2981,542,2981.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
924,110,1041,1025,1041.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
923,110,2609,3621,2609.0,3,F,Welterweight,M,Submission,Armbar From Bottom Guard,2,4:46
922,110,1776,3130,1776.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,1:08
921,110,3661,3934,3661.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,3:40
920,110,2002,2505,2002.0,3,F,Middleweight,M,Submission,Guillotine Choke After Drop to Half Guard,1,3:52
919,110,2217,38,2217.0,3,F,Middleweight,M,Submission,Guillotine Choke After Drop to Guard,1,3:58
918,109,4004,2482,4004.0,3,F,Welterweight,M,KO/TKO,Flying Knee Head,2,1:02
917,109,3767,3278,3767.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,3:42
916,109,483,3290,483.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
915,109,2060,1860,2060.0,3,F,Middleweight,M,Decision,Split,3,5:00
914,109,160,265,160.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,1,4:40
913,109,2293,1026,2293.0,3,F,Middleweight,M,Submission,Guillotine Choke After Drop to Guard,1,2:44
912,109,116,440,116.0,3,F,Lightweight,M,KO/TKO,Punches to Head In Clinch,2,1:57
911,109,3617,3540,3617.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,2,3:50
910,109,3564,2123,3564.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:07
909,109,436,2027,436.0,3,F,Welterweight,M,Decision,Split,3,5:00
908,109,2647,869,2647.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,2,4:15
907,108,1267,732,1267.0,5,T,Lightweight,M,KO/TKO,Flying Knee Head,3,5:00
906,108,702,2404,702.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:36
905,108,1075,2763,1075.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,3:15
904,108,1934,1376,1934.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
903,108,701,1728,701.0,3,F,Light Heavyweight,M,KO/TKO,"Punches to Head From Mount
      Submission to Strikes",1,2:24
902,108,1334,887,1334.0,3,F,Middleweight,M,Submission,Armbar From Back Control,1,2:36
901,108,613,1532,613.0,3,F,Light Heavyweight,M,KO/TKO,"to    
      Leg Injury",1,5:00
900,108,3444,3056,3444.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
899,108,48,1933,48.0,3,F,Welterweight,M,Submission,"Anaconda Choke From Front Headlock
      Technical Submission",1,0:56
898,108,2232,449,2232.0,3,F,Welterweight,M,KO/TKO,Elbows to Head From Side Control,3,0:25
897,108,3524,162,3524.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:44
896,107,563,750,563.0,5,T,Welterweight,M,KO/TKO,Knees to Body On Ground,2,4:45
895,107,2943,1951,2943.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,2,3:01
894,107,1138,552,1138.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
893,107,3767,1789,3767.0,3,F,Middleweight,M,KO/TKO,Knees to Head In Clinch,1,5:00
892,107,3298,3746,3298.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,3:48
891,107,1942,3195,1942.0,3,F,Middleweight,M,KO/TKO,Elbows to Head From Half Guard,2,0:54
890,107,3278,3814,3278.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,3:58
889,107,1901,2582,1901.0,3,F,Middleweight,M,Submission,"Triangle Choke From Bottom Guard
      Technical Submission",2,2:27
888,107,3444,519,3444.0,3,F,Lightweight,M,Decision,Split,3,5:00
887,107,272,1594,272.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Side Control,1,2:10
886,107,2765,2545,2765.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,2:07
885,106,2969,2102,2969.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,2,3:28
884,106,1798,3122,1798.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
883,106,4004,1321,4004.0,3,F,Welterweight,M,KO/TKO,Knees to Head In Clinch,2,0:24
882,106,2660,3742,2660.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,2,1:25
881,106,3221,1276,3221.0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,2,3:06
880,106,2443,4044,2443.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:08
879,106,1501,409,1501.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
878,106,3909,1008,3909.0,3,F,Lightweight,M,Submission,Armbar On Ground,1,0:16
877,106,2885,3365,2885.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,1:41
876,106,2702,789,2702.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,1,4:15
