date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,referee,time_format,reach,height,age,knockdowns,sub_attempts,reversals,control,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
2019-09-07,1,Ottman Azaitar,Teemu Packalen,Lightweight,switch,1990-02-20,KO/TKO,213,1,3:33,Peter Hickmott,5-5-5,71.0,68.0,29.0,1,0,0,11,0,0,27,53,27,53,22,44,2,6,3,3,18,40,8,11,1,2
2019-09-07,0,Liana Jojua,Sarah Moras,Women's Bantamweight,orthodox,1995-03-22,KO/TKO,746,3,2:26,Marc Goddard,5-5-5,62.0,64.0,24.0,0,0,0,140,2,3,19,45,45,77,12,38,6,6,1,1,16,41,1,1,2,3
2019-09-07,1,Sarah Moras,Liana Jojua,Women's Bantamweight,orthodox,1988-04-30,KO/TKO,746,3,2:26,Marc Goddard,5-5-5,67.0,67.0,31.0,0,1,1,395,0,0,44,88,130,191,35,78,6,7,3,3,16,51,1,2,27,35
2019-09-07,0,Lerone Murphy,Zubaira Tukhugov,Featherweight,orthodox,1991-07-22,DRAW,900,3,5:00,Herb Dean,5-5-5,73.0,69.0,28.0,0,2,1,569,0,0,28,78,65,116,12,55,13,20,3,3,23,73,2,2,3,3
2019-09-07,0,Zubaira Tukhugov,Lerone Murphy,Featherweight,orthodox,1991-01-15,DRAW,900,3,5:00,Herb Dean,5-5-5,68.0,68.0,28.0,1,0,1,15,6,8,22,58,28,68,20,53,2,5,0,0,10,37,7,11,5,10
2019-09-07,0,Andrea Lee,Joanne Wood,Women's Flyweight,orthodox,1989-02-11,S-DEC,900,3,5:00,Vjacheslav Kiselev,5-5-5,69.0,66.0,30.0,0,0,0,259,3,5,61,137,104,185,13,73,26,39,22,25,57,132,2,3,2,2
2019-09-07,1,Joanne Wood,Andrea Lee,Women's Flyweight,orthodox,1985-12-23,S-DEC,900,3,5:00,Vjacheslav Kiselev,5-5-5,65.0,66.0,33.0,0,0,0,133,2,4,101,230,158,293,40,138,16,38,45,54,94,222,7,8,0,0
2019-09-07,0,Mairbek Taisumov,Diego Ferreira,Lightweight,orthodox,1988-08-08,U-DEC,900,3,5:00,Herb Dean,5-5-5,73.0,69.0,31.0,0,0,0,1,0,2,51,160,51,160,40,139,5,13,6,8,51,160,0,0,0,0
2019-09-07,1,Diego Ferreira,Mairbek Taisumov,Lightweight,orthodox,1985-01-18,U-DEC,900,3,5:00,Herb Dean,5-5-5,74.0,69.0,34.0,0,0,0,19,0,2,109,326,112,329,77,271,25,46,7,9,107,323,2,3,0,0
2019-09-07,0,Shamil Abdurakhimov,Curtis Blaydes,Heavyweight,orthodox,1981-09-02,KO/TKO,442,2,2:22,Marc Goddard,5-5-5,76.0,75.0,38.0,0,0,0,0,0,0,3,8,3,8,3,7,0,1,0,0,3,8,0,0,0,0
2019-09-07,1,Curtis Blaydes,Shamil Abdurakhimov,Heavyweight,orthodox,1991-02-18,KO/TKO,442,2,2:22,Marc Goddard,5-5-5,80.0,76.0,28.0,0,0,0,367,5,5,25,43,46,74,23,41,1,1,1,1,2,10,0,0,23,33
2019-09-07,0,Davi Ramos,Islam Makhachev,Lightweight,orthodox,1986-11-05,U-DEC,900,3,5:00,Peter Hickmott,5-5-5,70.0,66.0,32.0,0,0,0,25,0,1,7,58,27,80,5,43,1,14,1,1,5,56,2,2,0,0
2019-09-07,1,Islam Makhachev,Davi Ramos,Lightweight,southpaw,1991-10-27,U-DEC,900,3,5:00,Peter Hickmott,5-5-5,70.0,70.0,27.0,1,0,0,279,0,1,43,95,88,148,32,81,7,10,4,4,29,74,3,3,11,18
2019-09-07,0,Edson Barboza,Paul Felder,Lightweight,orthodox,1986-01-21,S-DEC,900,3,5:00,Herb Dean,5-5-5,75.0,71.0,33.0,0,0,0,109,1,3,60,114,77,133,27,74,19,24,14,16,55,109,0,0,5,5
2019-09-07,1,Paul Felder,Edson Barboza,Lightweight,orthodox,1984-04-25,S-DEC,900,3,5:00,Herb Dean,5-5-5,70.0,71.0,35.0,0,0,0,123,0,2,56,154,75,174,41,137,9,10,6,7,51,147,1,1,4,6
2019-09-07,0,Dustin Poirier,Khabib Nurmagomedov,Lightweight,southpaw,1989-01-19,SUB,726,3,2:06,Marc Goddard,5-5-5-5-5,72.0,69.0,30.0,0,1,0,0,0,0,12,39,30,57,5,26,2,7,5,6,12,38,0,1,0,0
2019-09-07,1,Khabib Nurmagomedov,Dustin Poirier,Lightweight,orthodox,1988-09-20,SUB,726,3,2:06,Marc Goddard,5-5-5-5-5,70.0,70.0,30.0,0,2,0,532,7,8,22,41,54,77,16,35,3,3,3,3,10,27,1,1,11,13
2019-09-14,0,Kyle Prepolec,Austin Hubbard,Lightweight,southpaw,1989-08-30,U-DEC,900,3,5:00,Kevin Dornan,5-5-5,70.0,70.0,30.0,0,0,0,48,0,1,44,122,46,124,23,88,9,19,12,15,42,120,2,2,0,0
2019-09-14,1,Austin Hubbard,Kyle Prepolec,Lightweight,orthodox,1991-12-22,U-DEC,900,3,5:00,Kevin Dornan,5-5-5,71.0,70.0,27.0,0,0,0,342,3,5,51,112,136,239,20,68,14,26,17,18,41,100,0,0,10,12
2019-09-14,0,Ryan MacDonald,Louis Smolka,Bantamweight,switch,1993-03-18,KO/TKO,283,1,4:43,John Cooper,5-5-5,71.0,71.0,26.0,0,0,0,5,0,0,30,80,31,81,20,65,6,11,4,4,30,79,0,1,0,0
2019-09-14,1,Louis Smolka,Ryan MacDonald,Bantamweight,orthodox,1991-07-16,KO/TKO,283,1,4:43,John Cooper,5-5-5,68.0,69.0,28.0,1,0,0,9,0,0,59,115,60,116,27,61,31,52,1,2,57,112,2,3,0,0
2019-09-14,0,Jordan Griffin,Chas Skelly,Featherweight,southpaw,1990-02-28,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,73.0,70.0,29.0,0,2,2,176,1,1,37,87,66,122,36,84,1,3,0,0,32,81,0,0,5,6
2019-09-14,1,Chas Skelly,Jordan Griffin,Featherweight,orthodox,1985-05-11,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,72.0,71.0,34.0,0,3,1,514,1,3,21,59,80,125,20,52,1,7,0,0,20,58,0,0,1,1
2019-09-14,0,Brad Katona,Hunter Azure,Bantamweight,orthodox,1991-12-19,U-DEC,900,3,5:00,John Cooper,5-5-5,64.0,66.0,27.0,0,0,0,382,3,12,21,60,40,83,18,51,2,7,1,2,17,54,4,6,0,0
2019-09-14,1,Hunter Azure,Brad Katona,Bantamweight,orthodox,1992-03-02,U-DEC,900,3,5:00,John Cooper,5-5-5,69.0,68.0,27.0,0,0,1,29,0,1,41,118,55,133,25,91,11,20,5,7,33,105,6,8,2,5
2019-09-14,0,Cole Smith,Miles Johns,Bantamweight,orthodox,1989-04-05,S-DEC,900,3,5:00,Jerin Valel,5-5-5,67.0,71.0,30.0,0,0,0,511,1,6,11,57,26,75,4,42,7,15,0,0,9,53,2,4,0,0
2019-09-14,1,Miles Johns,Cole Smith,Bantamweight,orthodox,1994-03-30,S-DEC,900,3,5:00,Jerin Valel,5-5-5,66.0,67.0,25.0,0,0,1,172,1,2,31,65,63,104,29,62,2,3,0,0,20,53,7,7,4,5
2019-09-14,0,Marcin Tybura,Augusto Sakai,Heavyweight,orthodox,1985-11-09,KO/TKO,59,1,0:59,Jason Herzog,5-5-5,78.0,75.0,33.0,0,0,0,0,0,0,6,7,6,7,1,2,1,1,4,4,6,7,0,0,0,0
2019-09-14,1,Augusto Sakai,Marcin Tybura,Heavyweight,orthodox,1991-05-09,KO/TKO,59,1,0:59,Jason Herzog,5-5-5,77.0,75.0,28.0,1,0,0,3,0,0,15,27,15,27,13,25,2,2,0,0,6,18,7,7,2,2
2019-09-14,0,Jimmy Crute,Misha Cirkunov,Light Heavyweight,orthodox,1996-03-04,SUB,218,1,3:38,Yves Lavigne,5-5-5,74.0,74.0,23.0,0,0,1,44,0,0,21,35,28,45,19,33,2,2,0,0,2,3,4,5,15,27
2019-09-14,1,Misha Cirkunov,Jimmy Crute,Light Heavyweight,orthodox,1987-02-27,SUB,218,1,3:38,Yves Lavigne,5-5-5,77.0,75.0,32.0,0,1,2,150,1,2,6,10,22,29,4,8,2,2,0,0,1,3,2,3,3,4
2019-09-14,0,Antonio Carlos Junior,Uriah Hall,Middleweight,orthodox,1990-03-16,S-DEC,900,3,5:00,Jerin Valel,5-5-5,79.0,74.0,29.0,0,0,0,642,3,8,22,69,81,148,16,63,5,5,1,1,18,65,2,2,2,2
2019-09-14,1,Uriah Hall,Antonio Carlos Junior,Middleweight,orthodox,1984-07-31,S-DEC,900,3,5:00,Jerin Valel,5-5-5,79.0,72.0,35.0,1,0,0,25,0,0,34,79,41,86,31,75,3,4,0,0,22,61,1,1,11,17
2019-09-14,0,Michel Pereira,Tristan Connelly,Welterweight,orthodox,1993-10-06,U-DEC,900,3,5:00,Jason Herzog,5-5-5,73.0,73.0,25.0,0,0,0,183,2,5,32,75,56,107,13,44,17,29,2,2,23,66,9,9,0,0
2019-09-14,1,Tristan Connelly,Michel Pereira,Welterweight,orthodox,1985-12-12,U-DEC,900,3,5:00,Jason Herzog,5-5-5,68.0,70.0,33.0,0,1,0,343,0,6,64,125,151,222,51,106,7,13,6,6,23,71,14,20,27,34
2019-09-14,0,Jeff Hughes,Todd Duffee,Heavyweight,orthodox,1988-05-17,DRAW,243,1,4:03,Kevin Dornan,5-5-5,77.0,74.0,31.0,0,0,0,15,0,0,16,29,26,39,12,24,0,0,4,5,14,23,2,6,0,0
2019-09-14,0,Todd Duffee,Jeff Hughes,Heavyweight,orthodox,1985-12-06,DRAW,243,1,4:03,Kevin Dornan,5-5-5,78.0,75.0,33.0,1,0,0,116,1,3,30,66,38,74,25,60,5,6,0,0,19,51,9,12,2,3
2019-09-14,0,Nikita Krylov,Glover Teixeira,Light Heavyweight,orthodox,1992-03-07,S-DEC,900,3,5:00,Yves Lavigne,5-5-5,77.0,75.0,27.0,0,1,1,279,2,4,47,95,74,123,20,66,17,19,10,10,37,85,3,3,7,7
2019-09-14,1,Glover Teixeira,Nikita Krylov,Light Heavyweight,orthodox,1979-10-28,S-DEC,900,3,5:00,Yves Lavigne,5-5-5,76.0,74.0,39.0,0,2,2,262,1,6,43,71,85,119,39,67,4,4,0,0,22,45,10,10,11,16
2019-09-14,0,Donald Cerrone,Justin Gaethje,Lightweight,orthodox,1983-03-29,KO/TKO,258,1,4:18,Jerin Valel,5-5-5-5-5,73.0,73.0,36.0,0,0,0,0,0,0,17,52,17,52,12,45,4,6,1,1,17,52,0,0,0,0
2019-09-14,1,Justin Gaethje,Donald Cerrone,Lightweight,orthodox,1988-11-14,KO/TKO,258,1,4:18,Jerin Valel,5-5-5-5-5,70.0,71.0,30.0,1,0,0,4,0,0,40,61,40,61,27,44,0,2,13,15,36,55,2,3,2,3
2019-09-21,0,Marcos Mariano,Claudio Puelles,Lightweight,switch,1986-10-12,U-DEC,900,3,5:00,Fernando Salas Navarro,5-5-5,76.0,73.0,32.0,0,0,0,48,0,0,2,9,5,12,0,6,2,3,0,0,2,8,0,0,0,1
2019-09-21,1,Claudio Puelles,Marcos Mariano,Lightweight,southpaw,1996-04-21,U-DEC,900,3,5:00,Fernando Salas Navarro,5-5-5,72.0,70.0,23.0,0,2,0,800,4,6,22,34,101,116,21,32,1,2,0,0,1,5,0,0,21,29
2019-09-21,0,Sijara Eubanks,Bethe Correia,Women's Bantamweight,orthodox,1985-04-27,U-DEC,900,3,5:00,Jason Herzog,5-5-5,67.0,64.0,34.0,0,0,0,145,1,5,77,169,94,186,58,138,12,23,7,8,55,140,8,10,14,19
2019-09-21,1,Bethe Correia,Sijara Eubanks,Women's Bantamweight,orthodox,1983-06-22,U-DEC,900,3,5:00,Jason Herzog,5-5-5,64.0,65.0,36.0,0,0,0,84,0,1,59,127,77,146,42,101,12,19,5,7,54,118,5,9,0,0
2019-09-21,0,Vinicius Moreira,Paul Craig,Light Heavyweight,orthodox,1989-02-28,SUB,199,1,3:19,Dan Miragliotta,5-5-5,76.0,76.0,30.0,0,0,0,51,0,0,1,3,1,3,0,2,0,0,1,1,1,3,0,0,0,0
2019-09-21,1,Paul Craig,Vinicius Moreira,Light Heavyweight,orthodox,1987-11-27,SUB,199,1,3:19,Dan Miragliotta,5-5-5,76.0,75.0,31.0,1,1,0,128,1,1,18,27,33,43,16,25,2,2,0,0,1,3,6,6,11,18
2019-09-21,0,Tyson Nam,Sergio Pettis,Flyweight,orthodox,1983-10-06,U-DEC,900,3,5:00,Herb Dean,5-5-5,68.0,67.0,35.0,0,0,0,46,0,0,40,170,43,173,28,149,7,15,5,6,38,164,2,6,0,0
2019-09-21,1,Sergio Pettis,Tyson Nam,Flyweight,orthodox,1993-08-18,U-DEC,900,3,5:00,Herb Dean,5-5-5,69.0,66.0,26.0,0,0,0,2,0,0,96,253,96,253,76,224,5,13,15,16,90,245,5,7,1,1
2019-09-21,0,Ariane Carnelossi,Angela Hill,Women's Strawweight,orthodox,1992-11-17,KO/TKO,716,3,1:56,Fernando Salas Navarro,5-5-5,61.0,62.0,26.0,0,0,0,38,0,1,72,186,83,197,36,137,15,26,21,23,57,156,15,30,0,0
2019-09-21,1,Angela Hill,Ariane Carnelossi,Women's Strawweight,orthodox,1985-01-12,KO/TKO,716,3,1:56,Fernando Salas Navarro,5-5-5,64.0,63.0,34.0,0,0,0,59,0,0,92,184,93,185,60,137,32,46,0,1,57,139,35,45,0,0
2019-09-21,0,Marco Polo Reyes,Kyle Nelson,Featherweight,orthodox,1984-11-07,KO/TKO,96,1,1:36,Jason Herzog,5-5-5,71.0,71.0,34.0,0,0,0,0,0,0,6,10,7,11,0,3,5,6,1,1,3,7,3,3,0,0
2019-09-21,1,Kyle Nelson,Marco Polo Reyes,Featherweight,switch,1991-04-20,KO/TKO,96,1,1:36,Jason Herzog,5-5-5,71.0,71.0,28.0,0,0,0,50,0,2,12,16,12,16,8,12,4,4,0,0,2,3,10,13,0,0
2019-09-21,0,Carlos Huachin,Jose Quinonez,Bantamweight,southpaw,1996-06-04,U-DEC,900,3,5:00,Dan Miragliotta,5-5-5,67.0,64.0,23.0,0,0,0,0,0,0,32,115,37,121,22,84,6,25,4,6,30,109,0,2,2,4
2019-09-21,1,Jose Quinonez,Carlos Huachin,Bantamweight,southpaw,1990-07-28,U-DEC,900,3,5:00,Dan Miragliotta,5-5-5,69.0,68.0,29.0,1,0,0,253,2,5,60,117,71,130,36,80,8,13,16,24,40,92,0,1,20,24
2019-09-21,0,Martin Bravo,Steven Peterson,Featherweight,southpaw,1993-09-21,KO/TKO,391,2,1:31,Herb Dean,5-5-5,71.0,68.0,26.0,0,0,0,38,2,5,86,199,93,206,60,157,20,33,6,9,85,198,1,1,0,0
2019-09-21,1,Steven Peterson,Martin Bravo,Featherweight,orthodox,1990-05-29,KO/TKO,391,2,1:31,Herb Dean,5-5-5,70.0,70.0,29.0,1,0,0,1,0,0,49,105,53,109,33,84,12,17,4,4,46,98,1,2,2,5
2019-09-21,0,Vanessa Melo,Irene Aldana,Women's Bantamweight,orthodox,1988-03-27,U-DEC,900,3,5:00,Fernando Salas Navarro,5-5-5,65.0,65.0,31.0,0,0,0,13,0,1,68,250,68,250,48,207,9,28,11,15,68,250,0,0,0,0
2019-09-21,1,Irene Aldana,Vanessa Melo,Women's Bantamweight,orthodox,1988-03-26,U-DEC,900,3,5:00,Fernando Salas Navarro,5-5-5,68.0,69.0,31.0,0,0,0,0,0,0,125,333,127,335,79,271,21,34,25,28,124,332,1,1,0,0
2019-09-21,0,Askar Askarov,Brandon Moreno,Flyweight,orthodox,1992-10-09,DRAW,900,3,5:00,Dan Miragliotta,5-5-5,67.0,66.0,26.0,0,0,1,239,4,11,30,63,53,90,24,56,4,5,2,2,9,39,4,4,17,20
2019-09-21,0,Brandon Moreno,Askar Askarov,Flyweight,orthodox,1993-12-07,DRAW,900,3,5:00,Dan Miragliotta,5-5-5,70.0,67.0,25.0,1,0,1,384,1,1,34,82,70,120,28,69,6,12,0,1,18,55,2,2,14,25
2019-09-21,0,Alexa Grasso,Carla Esparza,Women's Strawweight,orthodox,1993-08-09,M-DEC,900,3,5:00,Jason Herzog,5-5-5,66.0,65.0,26.0,0,1,1,18,0,1,45,103,103,169,41,97,4,6,0,0,34,88,3,6,8,9
2019-09-21,1,Carla Esparza,Alexa Grasso,Women's Strawweight,orthodox,1987-10-10,M-DEC,900,3,5:00,Jason Herzog,5-5-5,63.0,61.0,31.0,0,0,1,431,4,11,44,80,115,157,27,60,11,14,6,6,28,59,6,9,10,12
2019-09-21,0,Jeremy Stephens,Yair Rodriguez,Featherweight,orthodox,1986-05-25,DRAW,15,1,0:15,Herb Dean,5-5-5-5-5,71.0,69.0,33.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2019-09-21,0,Yair Rodriguez,Jeremy Stephens,Featherweight,orthodox,1992-10-06,DRAW,15,1,0:15,Herb Dean,5-5-5-5-5,71.0,71.0,26.0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0
2019-09-28,0,Nohelin Hernandez,Jack Shore,Bantamweight,orthodox,1994-03-01,SUB,771,3,2:51,Mikkel Birch Olsen,5-5-5,71.0,70.0,25.0,0,0,1,40,0,0,6,36,9,39,5,34,0,0,1,2,4,32,2,4,0,0
2019-09-28,1,Jack Shore,Nohelin Hernandez,Bantamweight,orthodox,1995-02-06,SUB,771,3,2:51,Mikkel Birch Olsen,5-5-5,71.0,68.0,24.0,0,1,0,391,4,7,46,92,81,139,33,76,2,2,11,14,26,58,3,4,17,30
2019-09-28,0,Lando Vannata,Marc Diakiese,Lightweight,orthodox,1992-03-14,U-DEC,900,3,5:00,Neil Hall,5-5-5,71.0,69.0,27.0,0,0,0,6,0,1,25,70,51,108,4,36,8,12,13,22,24,66,1,4,0,0
2019-09-28,1,Marc Diakiese,Lando Vannata,Lightweight,orthodox,1993-03-16,U-DEC,900,3,5:00,Neil Hall,5-5-5,73.0,70.0,26.0,0,0,0,308,4,7,40,99,45,111,16,52,10,25,14,22,31,84,2,3,7,12
2019-09-28,0,Macy Chiasson,Lina Lansberg,Women's Bantamweight,orthodox,1991-07-27,U-DEC,900,3,5:00,Leon Roberts,5-5-5,72.0,71.0,28.0,0,0,0,347,0,4,26,47,58,94,4,22,21,23,1,2,4,18,22,29,0,0
2019-09-28,1,Lina Lansberg,Macy Chiasson,Women's Bantamweight,orthodox,1982-03-13,U-DEC,900,3,5:00,Leon Roberts,5-5-5,65.0,67.0,37.0,0,0,0,465,2,4,21,39,49,91,18,36,2,2,1,1,2,8,8,15,11,16
2019-09-28,0,Brandon Davis,Giga Chikadze,Featherweight,orthodox,1990-05-08,S-DEC,900,3,5:00,Rebin Saber,5-5-5,72.0,70.0,29.0,0,0,0,182,3,7,34,99,36,103,20,77,5,9,9,13,26,91,3,3,5,5
2019-09-28,1,Giga Chikadze,Brandon Davis,Featherweight,orthodox,1988-08-25,S-DEC,900,3,5:00,Rebin Saber,5-5-5,74.0,72.0,31.0,0,0,1,71,1,2,59,119,71,133,44,91,8,16,7,12,43,99,0,0,16,20
2019-09-28,0,Siyar Bahadurzada,Ismail Naurdiev,Welterweight,orthodox,1984-04-17,U-DEC,900,3,5:00,Marc Goddard,5-5-5,73.0,71.0,35.0,0,0,0,0,0,0,12,96,14,98,10,89,2,5,0,2,12,95,0,1,0,0
2019-09-28,1,Ismail Naurdiev,Siyar Bahadurzada,Welterweight,orthodox,1996-08-18,U-DEC,900,3,5:00,Marc Goddard,5-5-5,74.0,70.0,23.0,0,0,0,344,3,3,69,126,149,218,30,71,15,24,24,31,63,113,0,0,6,13
2019-09-28,0,Alessio Di Chirico,Makhmud Muradov,Middleweight,orthodox,1989-12-12,U-DEC,900,3,5:00,Mikkel Birch Olsen,5-5-5,74.0,72.0,29.0,0,0,0,43,0,2,36,113,37,114,31,100,0,4,5,9,30,104,6,9,0,0
2019-09-28,1,Makhmud Muradov,Alessio Di Chirico,Middleweight,orthodox,1990-02-08,U-DEC,900,3,5:00,Mikkel Birch Olsen,5-5-5,75.0,74.0,29.0,0,0,0,38,0,3,54,169,56,171,32,133,19,32,3,4,49,160,5,9,0,0
2019-09-28,0,Alen Amedovski,John Phillips,Middleweight,orthodox,1988-04-06,KO/TKO,17,1,0:17,Neil Hall,5-5-5,74.0,70.0,31.0,0,0,0,0,0,0,2,11,2,11,2,11,0,0,0,0,2,11,0,0,0,0
2019-09-28,1,John Phillips,Alen Amedovski,Middleweight,southpaw,1985-06-09,KO/TKO,17,1,0:17,Neil Hall,5-5-5,75.0,71.0,34.0,1,0,0,2,0,0,5,8,5,8,4,7,1,1,0,0,3,6,0,0,2,2
2019-09-28,0,Alex Oliveira,Nicolas Dalby,Welterweight,orthodox,1988-02-21,U-DEC,900,3,5:00,Rebin Saber,5-5-5,76.0,71.0,31.0,0,0,0,236,3,4,18,47,31,65,14,40,0,2,4,5,13,36,1,3,4,8
2019-09-28,1,Nicolas Dalby,Alex Oliveira,Welterweight,orthodox,1984-11-16,U-DEC,900,3,5:00,Rebin Saber,5-5-5,74.0,71.0,34.0,0,0,1,328,1,4,31,84,64,122,19,64,5,12,7,8,9,45,11,18,11,21
2019-09-28,0,Michal Oleksiejczuk,Ovince Saint Preux,Light Heavyweight,southpaw,1995-02-22,SUB,466,2,2:46,Leon Roberts,5-5-5,74.0,72.0,24.0,0,0,0,90,0,0,37,78,39,80,23,59,13,18,1,1,32,71,2,2,3,5
2019-09-28,1,Ovince Saint Preux,Michal Oleksiejczuk,Light Heavyweight,southpaw,1983-04-08,SUB,466,2,2:46,Leon Roberts,5-5-5,80.0,75.0,36.0,0,1,0,50,1,2,14,48,20,54,5,36,9,12,0,0,11,45,3,3,0,0
2019-09-28,0,Khalil Rountree Jr.,Ion Cutelaba,Light Heavyweight,southpaw,1990-02-26,KO/TKO,155,1,2:35,Marc Goddard,5-5-5,76.0,73.0,29.0,0,0,0,0,0,0,5,12,5,12,4,11,1,1,0,0,3,7,2,5,0,0
2019-09-28,1,Ion Cutelaba,Khalil Rountree Jr.,Light Heavyweight,southpaw,1993-12-14,KO/TKO,155,1,2:35,Marc Goddard,5-5-5,75.0,73.0,25.0,0,0,0,80,4,5,15,26,16,27,14,25,1,1,0,0,1,5,1,2,13,19
2019-09-28,0,Gunnar Nelson,Gilbert Burns,Welterweight,switch,1988-07-28,U-DEC,900,3,5:00,Neil Hall,5-5-5,72.0,71.0,31.0,0,0,0,288,0,2,20,36,26,45,9,23,4,5,7,8,18,32,2,3,0,1
2019-09-28,1,Gilbert Burns,Gunnar Nelson,Welterweight,orthodox,1986-07-20,U-DEC,900,3,5:00,Neil Hall,5-5-5,71.0,70.0,33.0,0,1,0,115,1,3,30,76,46,99,8,47,8,11,14,18,19,55,10,18,1,3
2019-09-28,0,Danilo Belluardo,Mark Madsen,Lightweight,southpaw,1994-07-21,KO/TKO,72,1,1:12,Leon Roberts,5-5-5,74.0,72.0,25.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2019-09-28,1,Mark Madsen,Danilo Belluardo,Lightweight,orthodox,1984-09-23,KO/TKO,72,1,1:12,Leon Roberts,5-5-5,72.0,68.0,35.0,0,0,0,51,1,2,22,29,24,31,22,29,0,0,0,0,0,2,1,1,21,26
2019-09-28,0,Jack Hermansson,Jared Cannonier,Middleweight,orthodox,1988-06-10,KO/TKO,327,2,0:27,Marc Goddard,5-5-5-5-5,77.0,73.0,31.0,0,0,0,45,1,6,20,42,22,45,5,21,2,5,13,16,19,41,1,1,0,0
2019-09-28,1,Jared Cannonier,Jack Hermansson,Middleweight,switch,1984-03-16,KO/TKO,327,2,0:27,Marc Goddard,5-5-5-5-5,77.0,71.0,35.0,1,0,0,22,0,0,28,53,29,54,21,43,2,3,5,7,10,34,1,2,17,17
2019-10-05,0,Bruno Silva,Khalid Taha,Bantamweight,orthodox,1990-03-16,DRAW,780,3,3:00,Greg Kleynjans,5-5-5,65.0,64.0,29.0,0,0,0,419,2,11,20,50,51,88,9,33,8,11,3,6,10,31,1,1,9,18
2019-10-05,0,Khalid Taha,Bruno Silva,Bantamweight,orthodox,1992-02-15,DRAW,780,3,3:00,Greg Kleynjans,5-5-5,69.0,65.0,27.0,1,1,0,39,0,1,38,88,74,127,29,69,4,11,5,8,19,62,6,7,13,19
2019-10-05,0,Nadia Kassem,Ji Yeon Kim,Women's Flyweight,southpaw,1995-11-15,KO/TKO,599,2,4:59,Jim Perdios,5-5-5,66.0,65.0,23.0,0,0,0,63,1,2,45,131,53,139,9,67,31,56,5,8,40,119,4,8,1,4
2019-10-05,1,Ji Yeon Kim,Nadia Kassem,Women's Flyweight,orthodox,1989-10-18,KO/TKO,599,2,4:59,Jim Perdios,5-5-5,72.0,67.0,29.0,1,0,0,10,0,0,80,179,83,185,64,151,12,19,4,9,74,167,5,8,1,4
2019-10-05,0,Zarah Fairn,Megan Anderson,Women's Featherweight,orthodox,1983-12-10,SUB,237,1,3:57,John Sharp,5-5-5,72.0,68.0,35.0,0,0,1,23,0,0,2,5,32,45,2,5,0,0,0,0,2,5,0,0,0,0
2019-10-05,1,Megan Anderson,Zarah Fairn,Women's Featherweight,orthodox,1990-02-11,SUB,237,1,3:57,John Sharp,5-5-5,72.0,72.0,29.0,0,1,0,203,1,2,10,18,22,33,10,17,0,1,0,0,0,4,0,1,10,13
2019-10-05,0,Jamie Mullarkey,Brad Riddell,Lightweight,orthodox,1994-08-17,U-DEC,900,3,5:00,Marc Goddard,5-5-5,74.0,72.0,25.0,0,1,1,203,3,15,36,95,41,100,25,83,4,4,7,8,35,93,0,0,1,2
2019-10-05,1,Brad Riddell,Jamie Mullarkey,Lightweight,orthodox,1991-09-30,U-DEC,900,3,5:00,Marc Goddard,5-5-5,71.0,67.0,28.0,0,0,1,179,1,1,91,153,104,167,70,129,14,16,7,8,63,121,3,3,25,29
2019-10-05,0,Maki Pitolo,Callan Potter,Welterweight,orthodox,1990-11-24,U-DEC,900,3,5:00,Steve Perceval,5-5-5,75.0,70.0,28.0,0,1,1,94,0,2,60,155,103,198,49,142,9,11,2,2,60,155,0,0,0,0
2019-10-05,1,Callan Potter,Maki Pitolo,Welterweight,orthodox,1984-06-09,U-DEC,900,3,5:00,Steve Perceval,5-5-5,72.0,72.0,35.0,0,0,1,505,3,4,48,96,127,198,44,91,2,3,2,2,41,89,4,4,3,3
2019-10-05,0,Rostem Akman,Jake Matthews,Welterweight,switch,1991-12-19,U-DEC,900,3,5:00,Greg Kleynjans,5-5-5,72.0,70.0,27.0,0,0,0,3,0,0,15,110,15,110,8,94,6,15,1,1,11,104,4,6,0,0
2019-10-05,1,Jake Matthews,Rostem Akman,Welterweight,orthodox,1994-08-19,U-DEC,900,3,5:00,Greg Kleynjans,5-5-5,73.0,71.0,25.0,0,0,0,49,0,2,59,133,61,136,19,76,20,35,20,22,53,127,6,6,0,0
2019-10-05,0,Justin Tafa,Yorgan De Castro,Heavyweight,southpaw,1993-12-13,KO/TKO,130,1,2:10,Jim Perdios,5-5-5,74.0,72.0,25.0,0,0,0,69,0,0,6,9,17,20,5,8,1,1,0,0,2,3,4,6,0,0
2019-10-05,1,Yorgan De Castro,Justin Tafa,Heavyweight,orthodox,1986-12-19,KO/TKO,130,1,2:10,Jim Perdios,5-5-5,74.0,72.0,32.0,1,0,0,12,0,0,4,12,6,14,2,10,2,2,0,0,4,8,0,4,0,0
